preco,quartos,banheiros,area_construida_m2,andares,vista_agua,qualidade_vista,padrao_construcao,area_porao_m2,latitude,area_construida_vizinhos_m2,idade_imovel,proporcao_vizinhanca,densidade_banheiros
1950000.0,4,3.25,689.3412245462529,2.0,0,3,12,0.0,47.4548,521.1865592593638,13,1.3226381461675578,0.8125
332500.0,3,2.25,167.22563398696164,2.0,0,0,7,0.0,47.3879,173.7288530864546,19,0.962566844919786,0.75
650000.0,5,3.5,370.6834886710983,2.0,0,0,9,108.69666209152506,47.741,255.48360748008025,24,1.4509090909090911,0.7
1400000.0,4,2.5,378.1157390705188,3.0,0,0,8,63.17412839507439,47.6838,187.66432258536804,12,2.0148514851485158,0.625
465000.0,4,1.75,152.3611331881206,1.5,0,0,7,14.864500798841034,47.7649,133.7805071895693,100,1.1388888888888888,0.4375
690000.0,4,3.25,346.5286748729816,2.0,0,0,10,117.9869750908007,47.5775,341.88351837334375,24,1.0135869565217392,0.8125
289900.0,3,1.75,113.34181859116288,1.0,0,0,7,0.0,47.4492,152.3611331881206,48,0.7439024390243902,0.5833333333333334
1620000.0,3,3.5,324.23192367472006,2.0,0,0,9,85.47087959333594,47.6385,174.65788438638214,5,1.8563829787234043,1.1666666666666667
339950.0,3,2.5,160.7224148874687,2.0,0,0,7,0.0,47.432,165.3675713871065,16,0.9719101123595506,0.8333333333333334
367999.0,4,2.75,318.65773587515463,1.5,0,0,8,0.0,47.3183,194.167541684861,43,1.6411483253588517,0.6875
380000.0,4,2.5,215.535261583195,2.0,0,0,7,0.0,47.3828,186.7352912854405,21,1.154228855721393,0.625
440000.0,3,1.75,188.5933538852956,1.0,0,0,7,0.0,47.451,181.1611034858751,61,1.041025641025641,0.5833333333333334
975000.0,5,4.0,450.5801804648688,2.0,0,0,10,0.0,47.6426,357.67705047211234,37,1.2597402597402598,0.8
309500.0,3,1.5,124.49019419029364,1.0,0,0,7,0.0,47.741,143.07082018884495,46,0.87012987012987,0.5
350000.0,3,1.0,104.9805368918148,1.0,0,0,6,0.0,47.7359,109.62569339145264,66,0.9576271186440676,0.3333333333333333
215000.0,2,2.0,109.62569339145264,2.0,0,0,6,0.0,47.3487,121.70310029051096,10,0.900763358778626,1.0
254000.0,2,1.0,84.54184829340838,1.0,0,0,6,0.0,47.5253,135.63856978942442,71,0.6232876712328768,0.5
567000.0,3,1.75,151.43210188819302,1.5,0,3,7,0.0,47.6851,167.22563398696164,107,0.9055555555555554,0.5833333333333334
402000.0,2,1.0,65.96122229485708,2.0,0,0,7,0.0,47.6412,127.27728809007635,71,0.5182481751824817,0.5
365000.0,4,1.0,141.21275758898983,1.0,0,0,5,0.0,47.4742,161.65144618739623,66,0.8735632183908048,0.25
625000.0,4,2.5,261.98682657957323,2.0,0,0,9,0.0,47.7538,120.7740689905834,0,2.169230769230769,0.625
432000.0,4,1.75,183.01916608573023,1.5,0,0,7,0.0,47.534,114.27084989109044,73,1.6016260162601628,0.4375
335500.0,5,3.0,208.10301118377447,1.0,0,0,8,50.167690196088486,47.4416,211.8191363834848,46,0.982456140350877,0.6
672500.0,2,1.75,172.79982178652702,1.0,0,2,8,78.03862919391543,47.5751,197.88366688457128,58,0.8732394366197183,0.875
336000.0,4,1.0,165.3675713871065,1.5,0,0,6,0.0,47.5486,135.63856978942442,95,1.2191780821917808,0.25
294400.0,4,2.5,166.11079642704854,2.0,0,0,7,0.0,47.2883,157.93532098768597,24,1.051764705882353,0.625
541900.0,3,2.5,174.65788438638214,2.0,0,0,8,0.0,47.6091,170.94175918667187,27,1.0217391304347827,0.8333333333333334
505000.0,3,1.75,213.67719898333985,1.0,0,0,8,72.46444139435003,47.6884,213.67719898333985,37,1.0,0.5833333333333334
255000.0,3,2.5,149.5740392883379,2.0,0,0,7,0.0,47.3657,156.07725838783085,20,0.9583333333333334,0.8333333333333334
435000.0,6,2.5,210.8901050835572,1.0,0,0,7,74.32250399420516,47.7722,210.8901050835572,51,1.0,0.4166666666666667
636000.0,2,1.75,114.27084989109044,1.5,0,0,7,0.0,47.6423,112.41278729123532,89,1.0165289256198349,0.875
655000.0,4,3.5,317.7287045752271,2.0,0,0,9,0.0,47.3554,317.7287045752271,10,1.0,0.875
280500.0,3,1.5,155.14822708790328,1.0,0,0,7,27.870938997826936,47.4283,101.26441169210456,62,1.532110091743119,0.5
520000.0,2,1.0,104.05150559188723,1.0,0,0,7,20.438688598406426,47.6924,139.35469498913469,69,0.7466666666666667,0.5
354000.0,4,2.5,239.6900753813117,2.0,0,0,8,0.0,47.4042,269.41907697899376,9,0.8896551724137931,0.625
810000.0,5,2.75,357.3983410821341,1.0,0,2,9,143.814045228787,47.3379,249.90941968051487,39,1.430111524163569,0.55
400000.0,4,2.5,337.238361873706,1.5,0,0,9,123.56116289036608,47.2617,262.9158578795008,35,1.2826855123674914,0.625
879900.0,4,2.75,332.59320537406813,1.0,0,0,10,161.65144618739623,47.6319,270.3481082789213,36,1.2302405498281788,0.6875
1288000.0,5,4.0,376.2576764706637,2.0,0,0,10,117.9869750908007,47.56,289.85776557740013,35,1.2980769230769234,0.8
902500.0,3,3.5,301.00614117653095,2.0,0,0,10,103.12247429195968,47.3388,295.4319533769656,23,1.0188679245283017,1.1666666666666667
900000.0,3,1.75,143.07082018884495,1.5,0,0,7,0.0,47.6187,123.56116289036608,113,1.1578947368421053,0.5833333333333334
419500.0,4,2.5,236.90298148152897,2.0,0,2,7,0.0,47.4793,237.8320127814565,11,0.99609375,0.625
685000.0,4,2.0,217.3933241830501,1.0,0,0,8,99.4063490922494,47.6495,148.64500798841033,61,1.4625,0.5
429950.0,4,2.5,215.535261583195,2.0,0,0,8,0.0,47.4798,216.4642928831225,10,0.995708154506438,0.625
464950.0,4,2.5,152.3611331881206,2.0,0,0,7,0.0,47.559,152.3611331881206,4,1.0,0.625
239900.0,2,1.0,84.54184829340838,1.0,0,0,6,0.0,47.4463,130.99341328978662,31,0.6453900709219857,0.5
406250.0,4,3.25,236.90298148152897,2.0,0,0,8,0.0,47.7324,220.1804180828328,25,1.0759493670886076,0.8125
447000.0,4,2.5,247.12232578073213,2.0,0,0,8,0.0,47.4831,230.399762382036,17,1.0725806451612905,0.625
466800.0,3,2.5,137.49663238927957,2.0,0,0,7,0.0,47.6595,154.21919578797574,18,0.891566265060241,0.8333333333333334
674000.0,4,2.5,261.05779527964563,1.0,0,0,7,99.4063490922494,47.5846,183.01916608573023,52,1.426395939086294,0.625
525000.0,1,1.0,77.10959789398787,1.0,0,0,7,0.0,47.6557,125.41922549022122,90,0.6148148148148148,1.0
674950.0,3,2.75,326.08998627457515,2.0,0,0,10,0.0,47.3735,275.9222960784867,25,1.1818181818181817,0.9166666666666666
374900.0,3,2.5,230.399762382036,2.0,0,0,7,0.0,47.4389,207.1739798838469,11,1.1121076233183855,0.8333333333333334
1443920.0,4,3.0,345.59964357305404,2.5,0,0,9,92.90312999275646,47.6282,242.47716928109435,109,1.4252873563218391,0.75
559500.0,3,2.25,199.7417294844264,2.0,0,0,8,0.0,47.7179,208.10301118377447,30,0.9598214285714286,0.75
522500.0,3,2.5,220.1804180828328,2.0,0,0,9,0.0,47.5427,247.12232578073213,11,0.8909774436090226,0.8333333333333334
1130000.0,5,2.5,400.4124902687804,2.0,0,0,10,0.0,47.6662,294.502922077038,27,1.359621451104101,0.5
498500.0,5,2.75,277.7803586783418,2.0,0,0,8,0.0,47.4944,212.7481676834123,18,1.3056768558951966,0.55
571000.0,4,1.0,125.41922549022122,1.5,0,0,8,0.0,47.6885,141.21275758898983,84,0.888157894736842,0.25
543000.0,2,2.0,220.1804180828328,1.5,0,0,7,71.53541009442247,47.5007,220.1804180828328,22,1.0,1.0
271920.0,3,2.0,130.99341328978662,1.0,0,0,7,0.0,47.3315,194.167541684861,30,0.6746411483253589,0.6666666666666666
104950.0,2,1.0,108.69666209152506,1.0,0,0,6,0.0,47.497,169.08369658681676,65,0.6428571428571428,0.5
485500.0,4,2.5,167.22563398696164,2.0,0,0,8,0.0,47.5998,167.22563398696164,15,1.0,0.625
1210000.0,4,2.75,339.09642447356106,2.0,0,2,9,104.05150559188723,47.6756,291.7158281772553,63,1.162420382165605,0.6875
260250.0,3,1.75,138.4256636892071,1.0,0,0,7,0.0,47.3473,138.4256636892071,22,1.0,0.5833333333333334
875909.0,4,2.5,335.3802992738508,2.0,0,0,10,0.0,47.5868,278.70938997826937,19,1.2033333333333334,0.625
455000.0,4,1.75,190.4514164851508,1.0,0,0,7,74.32250399420516,47.4492,210.8901050835572,55,0.9030837004405288,0.4375
309000.0,3,1.0,101.45021795209006,1.5,0,0,6,0.0,47.5321,86.39991089326351,96,1.1741935483870969,0.3333333333333333
229000.0,4,2.25,186.7352912854405,1.0,0,0,8,78.03862919391543,47.3086,184.8772286855853,35,1.0100502512562817,0.5625
250000.0,3,2.0,156.07725838783085,2.0,0,0,7,0.0,47.3255,116.12891249094558,62,1.344,0.6666666666666666
600000.0,4,2.0,233.1868562818187,1.0,0,0,9,0.0,47.7219,295.4319533769656,54,0.7893081761006286,0.5
535000.0,4,2.5,211.8191363834848,2.0,0,0,8,0.0,47.7237,213.67719898333985,10,0.9913043478260872,0.625
571000.0,3,2.5,233.1868562818187,2.0,0,0,7,0.0,47.6895,235.04491888167385,13,0.992094861660079,0.8333333333333334
1030000.0,5,2.75,296.3609846768931,1.0,0,3,9,139.35469498913469,47.5641,287.99970297754504,38,1.029032258064516,0.55
600000.0,4,3.25,435.71567966602777,2.0,0,2,10,93.83216129268402,47.7718,270.3481082789213,19,1.611683848797251,0.8125
469500.0,3,2.25,171.87079048659945,1.0,0,0,7,51.09672149601605,47.7408,146.7869453885552,38,1.1708860759493671,0.75
1150000.0,4,3.0,386.4770207698669,2.0,0,0,11,104.05150559188723,47.5182,351.1738313726194,14,1.1005291005291007,0.75
785000.0,4,1.5,206.24494858391927,1.5,0,0,8,23.225782498189115,47.6564,184.3198099056288,89,1.1189516129032258,0.375
872750.0,3,2.5,266.631983079211,2.0,0,0,10,0.0,47.6944,263.8448891794283,24,1.01056338028169,0.8333333333333334
900000.0,4,2.75,366.967363471388,1.0,0,3,10,176.51594698623728,47.6969,290.78679687732773,59,1.2619808306709264,0.6875
350000.0,2,1.75,161.65144618739623,1.5,0,0,8,0.0,47.526,144.9288827887001,12,1.1153846153846152,0.875
2575000.0,5,3.0,444.0769613653759,1.0,0,0,10,104.05150559188723,47.6242,432.9285857662451,40,1.0257510729613737,0.6
940000.0,4,2.5,293.5738907771104,1.0,0,0,10,0.0,47.6418,362.3222069717502,34,0.8102564102564103,0.625
185000.0,5,1.75,184.8772286855853,1.0,0,0,7,0.0,47.3325,208.10301118377447,59,0.888392857142857,0.35
850000.0,4,3.5,364.1802695716053,2.0,0,0,10,0.0,47.6316,236.90298148152897,18,1.5372549019607844,0.875
201000.0,3,1.0,89.1870047930462,1.0,0,0,7,0.0,47.238,179.30304088601997,51,0.4974093264248704,0.3333333333333333
499000.0,2,1.5,143.07082018884495,2.0,0,0,7,0.0,47.7189,136.567601089352,35,1.0476190476190477,0.75
315000.0,4,2.5,183.01916608573023,2.0,0,0,7,0.0,47.515,170.94175918667187,13,1.0706521739130437,0.625
509950.0,3,2.5,174.65788438638214,2.0,0,0,8,0.0,47.5666,191.3804477850783,21,0.9126213592233008,0.8333333333333334
286300.0,3,2.75,185.80625998551287,1.0,0,0,8,68.74831619463978,47.5066,197.88366688457128,51,0.9389671361502344,0.9166666666666666
590000.0,3,2.5,184.8772286855853,2.0,0,0,8,63.17412839507439,47.705,227.61266848225333,17,0.8122448979591835,0.8333333333333334
325000.0,4,1.0,130.06438198985904,1.5,0,0,6,0.0,47.5166,148.64500798841033,66,0.875,0.25
625000.0,4,2.5,296.3609846768931,2.0,0,0,9,0.0,47.3425,261.05779527964563,17,1.1352313167259789,0.625
378000.0,3,1.5,92.90312999275646,1.0,0,0,7,0.0,47.7144,92.90312999275646,67,1.0,0.5
239950.0,3,1.75,155.14822708790328,1.0,0,0,7,46.45156499637823,47.2975,161.65144618739623,36,0.9597701149425288,0.5833333333333334
550000.0,4,2.0,195.09657298478857,1.0,0,0,7,96.61925519246672,47.6699,178.3740095860924,90,1.09375,0.5
325000.0,2,1.0,93.83216129268402,1.0,0,0,6,0.0,47.5532,144.9288827887001,112,0.6474358974358974,0.5
831000.0,4,2.5,188.5933538852956,1.5,0,0,7,37.16125199710258,47.6547,185.80625998551287,88,1.0150000000000003,0.625
249000.0,3,1.0,101.26441169210456,1.0,0,0,6,0.0,47.7743,177.44497828616483,64,0.5706806282722514,0.3333333333333333
484000.0,4,1.75,226.68363718232573,1.0,0,0,7,97.54828649239428,47.7406,129.13535068993147,39,1.7553956834532372,0.4375
395000.0,4,3.0,232.2578249818912,2.0,0,0,9,0.0,47.3325,250.83845098044245,12,0.925925925925926,0.75
839900.0,4,2.5,317.7287045752271,2.0,0,0,9,0.0,47.6388,286.1416403776899,12,1.1103896103896105,0.625
760000.0,4,2.5,264.7739204793559,2.0,0,0,8,0.0,47.6759,159.79338358754111,16,1.6569767441860466,0.625
750000.0,4,1.5,188.5933538852956,1.5,0,0,8,46.45156499637823,47.5855,242.47716928109435,88,0.7777777777777778,0.375
3000000.0,5,3.75,426.42536666675215,2.0,0,0,11,105.90956819174237,47.6389,359.5351130719675,88,1.186046511627907,0.75
440000.0,3,2.5,207.1739798838469,2.0,0,0,7,0.0,47.5308,207.1739798838469,10,1.0,0.8333333333333334
501000.0,2,1.75,168.15466528688918,1.0,0,0,8,59.458003195364135,47.5695,194.167541684861,52,0.8660287081339713,0.875
739000.0,6,4.5,371.61251997102585,2.0,0,0,7,0.0,47.6146,128.20631939000393,36,2.898550724637681,0.75
685650.0,3,1.75,138.4256636892071,1.0,0,0,8,0.0,47.5919,192.30947908500588,56,0.7198067632850241,0.5833333333333334
1005000.0,4,4.5,392.515724219396,2.0,0,0,11,0.0,47.6118,266.631983079211,29,1.4721254355400697,1.125
980000.0,4,1.75,196.95463558464368,1.5,0,0,8,18.58062599855129,47.6601,213.67719898333985,85,0.9217391304347826,0.4375
275000.0,3,1.5,95.69022389253917,1.0,0,0,7,0.0,47.5069,123.56116289036608,46,0.7744360902255641,0.5
319950.0,4,1.75,214.60623028326745,1.0,0,0,7,61.31606579521927,47.4569,166.29660268703407,38,1.2905027932960895,0.4375
448500.0,3,2.25,170.01272788674433,2.0,0,0,8,0.0,47.7466,195.09657298478857,30,0.8714285714285714,0.75
437000.0,5,2.0,196.95463558464368,1.5,0,0,7,0.0,47.4558,196.95463558464368,101,1.0,0.4
330000.0,4,1.5,232.2578249818912,1.0,0,0,7,116.12891249094558,47.5212,152.3611331881206,48,1.5243902439024393,0.375
365000.0,3,2.5,229.47073108210844,2.0,0,0,8,0.0,47.4096,222.9675119826155,24,1.0291666666666666,0.8333333333333334
329000.0,2,1.0,87.32894219319107,1.0,0,0,6,0.0,47.7067,119.84503769065584,98,0.7286821705426355,0.5
681500.0,5,2.75,302.86420377638603,1.0,0,0,8,151.43210188819302,47.6169,265.70295177928347,50,1.1398601398601398,0.55
566000.0,3,2.25,154.21919578797574,1.0,0,0,8,26.94190769789937,47.6889,195.09657298478857,34,0.7904761904761906,0.75
897500.0,4,3.0,405.9866780683457,2.0,0,0,10,0.0,47.6573,225.7546058823982,30,1.7983539094650205,0.75
738000.0,3,2.5,243.40620058102192,2.0,0,0,9,0.0,47.6972,243.40620058102192,19,1.0,0.8333333333333334
185000.0,3,1.75,139.35469498913469,1.0,0,0,7,0.0,47.3141,138.4256636892071,47,1.0067114093959733,0.5833333333333334
445000.0,2,1.0,84.54184829340838,1.0,0,1,7,7.432250399420517,47.5145,157.93532098768597,79,0.5352941176470589,0.5
175000.0,3,1.75,132.85147588964173,1.0,0,0,6,0.0,47.5388,143.99985148877252,58,0.9225806451612902,0.5833333333333334
315000.0,2,1.0,83.61281699348082,1.0,0,0,6,13.006438198985904,47.5148,139.35469498913469,73,0.6000000000000001,0.5
445000.0,4,1.75,116.12891249094558,1.0,0,0,6,0.0,47.62,91.97409869282887,55,1.262626262626263,0.4375
1400000.0,5,3.0,357.67705047211234,1.0,0,0,9,144.9288827887001,47.6425,279.6384212781969,50,1.2790697674418603,0.6
832500.0,4,2.5,320.5157984750098,2.0,0,0,10,0.0,47.7302,288.9287342774726,27,1.1093247588424435,0.625
771150.0,4,3.5,366.967363471388,2.0,0,0,10,0.0,47.5414,364.1802695716053,13,1.0076530612244898,0.875
225000.0,4,1.5,181.1611034858751,1.5,0,0,6,0.0,47.4364,181.1611034858751,75,1.0,0.375
389950.0,3,2.5,157.93532098768597,2.0,0,0,7,0.0,47.5333,157.93532098768597,11,1.0,0.8333333333333334
435000.0,3,2.5,220.1804180828328,2.0,0,0,7,0.0,47.5288,249.90941968051487,10,0.8810408921933085,0.8333333333333334
845000.0,3,1.75,148.64500798841033,2.0,0,0,7,0.0,47.6447,154.21919578797574,86,0.9638554216867468,0.5833333333333334
1300000.0,4,1.75,377.1867077705912,2.0,0,0,9,130.06438198985904,47.6437,308.43839157595147,90,1.22289156626506,0.4375
350000.0,3,2.25,122.81793785042404,2.0,0,0,8,21.832235548297767,47.5976,157.00628968775845,9,0.782248520710059,0.75
250000.0,3,1.75,105.90956819174237,1.0,0,0,7,0.0,47.2598,118.91600639072828,31,0.8906249999999999,0.5833333333333334
370000.0,2,1.5,118.91600639072828,2.0,0,0,7,18.58062599855129,47.5872,124.49019419029364,8,0.9552238805970152,0.75
750000.0,4,2.5,286.1416403776899,2.5,0,0,8,0.0,47.7066,255.48360748008025,6,1.12,0.625
439950.0,2,1.75,112.41278729123532,1.0,0,0,7,27.870938997826936,47.6789,117.05794379087314,108,0.9603174603174603,0.875
395000.0,4,1.75,181.1611034858751,1.0,0,0,7,0.0,47.7492,139.35469498913469,52,1.3,0.4375
375000.0,4,1.0,134.70953848949688,1.5,0,0,6,0.0,47.7061,134.70953848949688,67,1.0,0.25
263000.0,3,2.25,147.71597668848278,2.0,0,0,7,0.0,47.2857,147.71597668848278,23,1.0,0.75
185000.0,3,1.0,115.199881191018,1.5,0,0,7,0.0,47.37,108.69666209152506,55,1.0598290598290596,0.3333333333333333
500000.0,3,1.0,133.7805071895693,1.0,0,0,7,60.3870344952917,47.591,249.90941968051487,41,0.5353159851301116,0.3333333333333333
920000.0,4,2.5,322.3738610748649,2.0,0,0,10,0.0,47.554,405.9866780683457,21,0.7940503432494279,0.625
936000.0,7,3.75,473.80596296305794,2.0,0,0,10,135.63856978942442,47.595,311.22548547573416,13,1.5223880597014925,0.5357142857142857
1500000.0,3,1.75,225.7546058823982,1.0,0,2,8,101.26441169210456,47.6201,272.20617087877645,62,0.8293515358361775,0.5833333333333334
1100000.0,3,2.25,224.82557458247064,1.0,0,0,8,92.90312999275646,47.6867,232.2578249818912,66,0.968,0.75
247000.0,3,2.5,140.28372628906226,1.0,0,0,7,33.44512679739233,47.3482,168.15466528688918,25,0.8342541436464089,0.8333333333333334
289500.0,3,1.0,111.48375599130776,1.0,0,0,7,0.0,47.6981,146.7869453885552,68,0.759493670886076,0.3333333333333333
432500.0,3,2.5,208.10301118377447,2.0,0,0,7,0.0,47.5356,242.47716928109435,12,0.8582375478927203,0.8333333333333334
680000.0,3,1.75,173.7288530864546,1.0,0,0,7,83.61281699348082,47.6663,168.15466528688918,95,1.0331491712707184,0.5833333333333334
589000.0,3,1.0,103.12247429195968,1.5,0,0,7,0.0,47.6496,131.92244458971416,82,0.7816901408450705,0.3333333333333333
756450.0,4,2.0,298.21904727674826,1.5,0,0,7,108.69666209152506,47.5322,235.9739501816014,100,1.263779527559055,0.5
536650.0,3,1.75,194.167541684861,1.0,0,0,8,79.89669179377056,47.7149,214.60623028326745,40,0.9047619047619048,0.5833333333333334
540000.0,3,2.25,122.63213159043852,2.0,0,0,7,0.0,47.6081,186.7352912854405,20,0.6567164179104477,0.75
385000.0,3,1.75,124.49019419029364,1.0,0,0,7,0.0,47.7134,143.07082018884495,55,0.87012987012987,0.5833333333333334
485000.0,3,1.0,94.7611925926116,1.0,0,0,7,0.0,47.6787,220.1804180828328,73,0.430379746835443,0.3333333333333333
240000.0,3,2.0,113.34181859116288,1.0,0,0,7,0.0,47.4712,184.8772286855853,34,0.6130653266331659,0.6666666666666666
415500.0,3,2.0,113.34181859116288,1.0,0,0,7,0.0,47.4712,184.8772286855853,35,0.6130653266331659,0.6666666666666666
550000.0,3,2.0,129.13535068993147,1.5,0,0,7,0.0,47.6783,133.7805071895693,99,0.9652777777777776,0.6666666666666666
1260000.0,4,2.0,275.9222960784867,2.5,0,0,9,0.0,47.6235,232.2578249818912,114,1.1879999999999995,0.5
430000.0,2,2.0,133.7805071895693,2.0,0,0,7,0.0,47.3604,151.43210188819302,24,0.883435582822086,1.0
415000.0,2,1.75,143.99985148877252,1.0,0,3,7,66.89025359478465,47.5274,178.3740095860924,61,0.8072916666666667,0.875
365000.0,4,2.5,176.8875595062083,2.0,0,0,7,0.0,47.3107,144.9288827887001,16,1.2205128205128204,0.625
257000.0,4,1.5,130.06438198985904,2.0,0,0,7,0.0,47.3314,146.7869453885552,39,0.8860759493670886,0.375
420000.0,3,2.5,198.81269818449883,2.0,0,0,8,0.0,47.5541,265.70295177928347,9,0.7482517482517483,0.8333333333333334
338995.0,3,1.75,122.63213159043852,1.0,0,0,7,0.0,47.4557,122.63213159043852,71,1.0,0.5833333333333334
615000.0,3,1.75,243.40620058102192,1.0,0,0,7,119.84503769065584,47.7235,142.14178888891738,67,1.712418300653595,0.5833333333333334
312500.0,4,0.5,213.67719898333985,2.0,0,0,8,0.0,47.3285,169.08369658681676,18,1.2637362637362637,0.125
513000.0,4,2.5,185.80625998551287,2.0,0,0,8,0.0,47.7443,205.31591728399172,18,0.9049773755656108,0.625
857500.0,4,2.75,274.99326477855914,2.0,0,3,9,69.67734749456734,47.5747,210.8901050835572,63,1.303964757709251,0.6875
1060000.0,3,2.75,250.83845098044245,1.5,0,1,10,0.0,47.5706,314.9416106754444,37,0.7964601769911505,0.9166666666666666
585000.0,3,1.75,161.65144618739623,1.0,0,3,8,54.81284669572632,47.4919,196.0256042847161,56,0.8246445497630333,0.5833333333333334
350500.0,2,2.5,164.43854008717892,1.0,0,0,7,0.0,47.3497,164.43854008717892,11,1.0,1.25
215000.0,3,2.0,119.84503769065584,1.0,0,0,7,0.0,47.4811,153.29016448804816,67,0.7818181818181819,0.6666666666666666
440000.0,4,2.0,134.70953848949688,1.5,0,0,7,0.0,47.7285,134.70953848949688,52,1.0,0.5
270000.0,3,2.25,131.92244458971416,1.0,0,0,7,26.94190769789937,47.3598,135.63856978942442,30,0.9726027397260274,0.75
385000.0,3,0.75,123.56116289036608,1.0,0,0,7,0.0,47.5377,130.99341328978662,90,0.9432624113475176,0.25
688500.0,3,1.75,163.50950878725138,1.5,0,3,7,0.0,47.6748,163.50950878725138,87,1.0,0.5833333333333334
700000.0,3,1.75,186.7352912854405,1.0,0,0,7,72.46444139435003,47.6105,205.31591728399172,102,0.9095022624434392,0.5833333333333334
585000.0,5,2.0,237.8320127814565,1.0,0,0,8,118.91600639072828,47.5547,204.3868859840642,54,1.1636363636363636,0.4
401000.0,2,1.5,117.05794379087314,2.0,0,0,7,0.0,47.6747,117.05794379087314,32,1.0,0.75
655000.0,4,2.25,224.82557458247064,1.0,0,0,8,49.23865889616092,47.6287,161.65144618739623,43,1.3908045977011496,0.5625
317000.0,3,1.0,93.83216129268402,1.0,0,0,6,0.0,47.5746,89.1870047930462,55,1.0520833333333333,0.3333333333333333
500000.0,4,2.5,164.43854008717892,1.5,0,0,6,0.0,47.719,135.63856978942442,45,1.2123287671232876,0.625
314963.0,2,1.0,82.68378569355325,1.0,0,0,6,0.0,47.6975,138.4256636892071,71,0.5973154362416108,0.5
715000.0,3,1.5,155.14822708790328,2.0,0,2,7,0.0,47.5671,155.14822708790328,89,1.0,0.5
280000.0,3,2.25,126.34825679014878,2.0,0,0,7,0.0,47.4687,111.48375599130776,22,1.1333333333333333,0.75
531000.0,3,2.5,196.95463558464368,2.0,0,0,9,0.0,47.7374,231.3287936819636,26,0.8514056224899598,0.8333333333333334
617000.0,3,2.5,177.44497828616483,2.0,0,0,8,0.0,47.6176,142.14178888891738,16,1.2483660130718954,0.8333333333333334
440000.0,4,1.0,137.49663238927957,1.5,0,0,7,0.0,47.7079,137.49663238927957,74,1.0,0.25
140000.0,3,1.0,101.26441169210456,1.0,0,0,7,0.0,47.2975,128.20631939000393,59,0.7898550724637682,0.3333333333333333
661000.0,4,1.75,155.14822708790328,1.0,0,0,8,0.0,47.6315,219.25138678290529,42,0.7076271186440676,0.4375
697000.0,4,1.75,155.14822708790328,1.0,0,0,8,0.0,47.6315,219.25138678290529,42,0.7076271186440676,0.4375
1195000.0,5,2.75,339.09642447356106,2.0,0,0,9,83.61281699348082,47.5497,269.41907697899376,45,1.2586206896551722,0.55
535000.0,4,2.0,183.01916608573023,1.0,0,0,8,87.32894219319107,47.6873,153.29016448804816,45,1.193939393939394,0.5
404500.0,2,2.0,122.63213159043852,1.5,0,0,6,0.0,47.5643,130.99341328978662,105,0.9361702127659574,1.0
396500.0,3,1.0,158.86435228761354,1.0,0,0,7,56.67090929558144,47.5256,121.70310029051096,60,1.3053435114503815,0.3333333333333333
450000.0,3,2.25,161.65144618739623,1.0,0,0,8,52.02575279594362,47.5339,174.65788438638214,38,0.925531914893617,0.75
605000.0,3,3.25,204.3868859840642,2.0,0,0,8,42.73543979666797,47.6325,204.3868859840642,27,1.0,1.0833333333333333
699000.0,3,2.0,186.7352912854405,2.0,0,2,9,0.0,47.5153,152.3611331881206,15,1.2256097560975612,0.6666666666666666
805000.0,3,3.0,363.2512382716778,2.0,0,0,11,0.0,47.6953,172.79982178652702,29,2.1021505376344085,1.0
156000.0,1,0.75,43.664471096595534,1.0,0,0,4,0.0,47.6554,160.7224148874687,68,0.2716763005780346,0.75
595000.0,4,2.5,216.4642928831225,1.0,0,0,8,51.09672149601605,47.6955,161.65144618739623,31,1.3390804597701147,0.625
285000.0,3,1.75,179.30304088601997,1.5,0,0,6,0.0,47.5263,125.41922549022122,85,1.4296296296296296,0.5833333333333334
725000.0,4,2.5,303.79323507631364,2.0,0,0,9,0.0,47.5374,254.5545761801527,8,1.1934306569343065,0.625
216300.0,3,2.5,153.29016448804816,2.0,0,0,8,0.0,47.3206,159.79338358754111,29,0.9593023255813954,0.8333333333333334
410000.0,4,2.75,206.24494858391927,1.0,0,0,7,89.1870047930462,47.4804,146.7869453885552,31,1.4050632911392404,0.6875
597000.0,2,1.75,229.47073108210844,1.0,0,3,7,123.56116289036608,47.5599,166.29660268703407,98,1.3798882681564244,0.875
325000.0,3,1.0,120.7740689905834,1.0,0,0,7,0.0,47.7562,120.7740689905834,38,1.0,0.3333333333333333
355000.0,5,2.75,235.04491888167385,1.0,0,0,7,92.90312999275646,47.3738,209.03204248370204,49,1.1244444444444444,0.55
338000.0,3,1.5,222.9675119826155,1.0,0,0,7,111.48375599130776,47.5001,135.63856978942442,53,1.643835616438356,0.5
210000.0,4,2.25,139.35469498913469,2.0,0,0,7,0.0,47.3378,157.93532098768597,15,0.8823529411764707,0.5625
423000.0,4,1.75,157.93532098768597,1.0,0,0,7,0.0,47.7308,179.30304088601997,47,0.8808290155440414,0.4375
249500.0,4,1.5,196.95463558464368,1.0,0,0,7,88.25797349311864,47.2933,166.29660268703407,38,1.1843575418994412,0.375
325000.0,4,2.5,208.10301118377447,2.0,0,0,8,0.0,47.3922,178.3740095860924,13,1.1666666666666667,0.625
257000.0,3,1.75,143.07082018884495,1.0,0,0,7,43.664471096595534,47.3666,115.199881191018,28,1.241935483870968,0.5833333333333334
